Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Lithuania,LTU,1989,40782.64844,12831.07031,308.7328796386719
Lithuania,LTU,1990,41214.97656,13076.55078,331.21807861328125
Lithuania,LTU,1991,44406.68359,13046.21777,270.31121826171875
Lithuania,LTU,1992,23935.81641,11262.03418,249.3486785888672
Lithuania,LTU,1993,18058.28906,9477.313477,316.59124755859375
Lithuania,LTU,1994,17823.25977,5992.062988,366.26666259765625
Lithuania,LTU,1995,17632.1543,9249.71582,304.12896728515625
Lithuania,LTU,1996,18525.86523,10977.61035,267.49273681640625
Lithuania,LTU,1997,17864.60547,9530.482422,243.66860961914062
Lithuania,LTU,1998,18695.40039,10818.04785,346.83990478515625
Lithuania,LTU,1999,16736.97852,7929.178711,346.8767395019531
Lithuania,LTU,2000,15175.4502,6821.849121,286.5081787109375
Lithuania,LTU,2001,16769.41797,9221.0625,277.1282043457031
Lithuania,LTU,2002,16466.98438,11498.66895,302.9833984
Lithuania,LTU,2003,17003.375,12620.54004,282.6771545410156
Lithuania,LTU,2004,17737.25977,12350.66992,365.0685729980469
Lithuania,LTU,2005,19053.61719,8493.609375,394.1203308105469
Lithuania,LTU,2006,19504.07422,7150.838379,378.01177978515625
Lithuania,LTU,2007,21171.8125,8186.702637,509.8788757324219
Lithuania,LTU,2008,21162.76758,8303.662109,534.7320556640625
Lithuania,LTU,2009,18193.91016,9182.549805,615.9761962890625
Lithuania,LTU,2010,20043.42773,0,829.0465087890625
Lithuania,LTU,2011,20947.17969,0,1016.958251953125
Lithuania,LTU,2012,21181.41016,0,1097.0211181640625
Lithuania,LTU,2013,19390.32617,0,1437.3218994140625
Lithuania,LTU,2014,18880.40039,0,1441.749023
Lithuania,LTU,2015,19900.08008,,1618.8609619140625
Lithuania,LTU,2016,20267.64063,,2019.796387
Lithuania,LTU,2017,21435.24414,,2467.541992
Lithuania,LTU,2018,22577.05273,,2189.061523
Lithuania,LTU,2019,22548.2207,0,2465.931884765625
Lithuania,LTU,2020,22591.12305,0,2607.791504
Lithuania,LTU,2021,23084.79688,0,2476.340087890625
Lower-middle-income countries,,1965,919.2158203,0,81.12318420410156
Lower-middle-income countries,,1966,955.6340942382812,0,83.06826782226562
Lower-middle-income countries,,1967,968.7612305,0,90.05524444580078
Lower-middle-income countries,,1968,1012.4783935546875,0,103.40596771240234
Lower-middle-income countries,,1969,1066.158447265625,1.6846145391464233,112.3156509399414
Lower-middle-income countries,,1970,1078.928223,2.9701645374298096,118.4820556640625
Lower-middle-income countries,,1971,1097.1885986328125,2.2642078399658203,119.46153259277344
Lower-middle-income countries,,1972,1133.522949,2.4414217472076416,117.51589965820312
Lower-middle-income countries,,1973,1182.740234,4.937535762786865,119.4696044921875
Lower-middle-income countries,,1974,1221.471191,4.813124656677246,116.53206634521484
Lower-middle-income countries,,1975,1310.500977,5.556537628173828,130.86349487304688
Lower-middle-income countries,,1976,1352.1617431640625,6.253382682800293,135.6627197265625
Lower-middle-income countries,,1977,1453.0018310546875,4.192646503448486,145.10121154785156
Lower-middle-income countries,,1978,1462.619141,4.566679000854492,173.40231323242188
Lower-middle-income countries,,1979,1566.2203369140625,4.400900363922119,167.1292724609375
Lower-middle-income countries,,1980,1585.7615966796875,4.524123191833496,171.1884766
Lower-middle-income countries,,1981,1678.891602,4.599194049835205,179.3231658935547
Lower-middle-income countries,,1982,1730.3016357421875,4.019904613494873,161.31028747558594
Lower-middle-income countries,,1983,1831.046387,5.566555500030518,157.42518615722656
Lower-middle-income countries,,1984,1881.2659912109375,7.086552143096924,168.7745361328125
Lower-middle-income countries,,1985,3639.644043,92.10455322265625,191.1490936279297
Lower-middle-income countries,,1986,3649.392822265625,74.55626678466797,189.43087768554688
Lower-middle-income countries,,1987,3730.925293,84.58331298828125,186.2900391
Lower-middle-income countries,,1988,3735.190673828125,115.41358947753906,200.5078887939453
Lower-middle-income countries,,1989,3769.752197265625,101.85530090332031,210.14633178710938
Lower-middle-income countries,,1990,4081.624755859375,117.0287857055664,217.6981201171875
Lower-middle-income countries,,1991,4013.137207,111.7430419921875,225.17491149902344
Lower-middle-income countries,,1992,3867.45166,109.0828628540039,219.83409118652344
Lower-middle-income countries,,1993,3684.872802734375,108.43150329589844,228.58106994628906
Lower-middle-income countries,,1994,3622.706543,96.55867767333984,237.9245147705078
Lower-middle-income countries,,1995,3724.637207,100.13170623779297,231.14028930664062
Lower-middle-income countries,,1996,3757.568359,110.2691879272461,225.74288940429688
Lower-middle-income countries,,1997,3812.394043,110.22853088378906,208.82814025878906
Lower-middle-income countries,,1998,3816.506103515625,104.65441131591797,246.08901977539062
Lower-middle-income countries,,1999,3921.050293,100.25511169433594,243.3152618408203
Lower-middle-income countries,,2000,4019.387939453125,109.14556121826172,226.36300659179688
Lower-middle-income countries,,2001,4053.686767578125,110.06575012207031,224.87423706054688
Lower-middle-income countries,,2002,4131.310547,109.82449340820312,216.89431762695312
Lower-middle-income countries,,2003,4208.73291,109.69981384277344,222.34925842285156
Lower-middle-income countries,,2004,4355.706543,116.97853088378906,262.84375
Lower-middle-income countries,,2005,4485.663574,112.6256103515625,261.7112121582031
Lower-middle-income countries,,2006,4571.900879,111.50376892089844,286.2280273
Lower-middle-income countries,,2007,4787.177734,111.32123565673828,297.9812316894531
Lower-middle-income countries,,2008,4907.77002,103.21627044677734,281.7666016
Lower-middle-income countries,,2009,4978.125,96.69721984863281,278.79034423828125
Lower-middle-income countries,,2010,5113.941895,106.18244171142578,293.4616394042969
Lower-middle-income countries,,2011,5284.058594,114.5627670288086,321.3766784667969
Lower-middle-income countries,,2012,5398.411621,112.97370147705078,302.7452697753906
Lower-middle-income countries,,2013,5385.26416,108.5306167602539,353.23699951171875
Lower-middle-income countries,,2014,5512.213379,112.0556411743164,355.7131042480469
Lower-middle-income countries,,2015,5538.879395,111.36824798583984,346.3180236816406
Lower-middle-income countries,,2016,5681.51416,106.57006072998047,360.5380859
Lower-middle-income countries,,2017,5775.495117,110.39998626708984,399.9537658691406
Lower-middle-income countries,,2018,6015.033691,109.40888977050781,428.2344970703125
Lower-middle-income countries,,2019,6087.882813,110.72203063964844,469.4027099609375
Lower-middle-income countries,,2020,5701.60791,103.47721099853516,486.0930480957031
Lower-middle-income countries,,2021,5981.730469,111.26879119873047,509.1351013183594
Luxembourg,LUX,1965,125843.6484,0,773.9260254
Luxembourg,LUX,1966,119809.0469,0,691.6865234
Luxembourg,LUX,1967,117258.9844,0,776.3912963867188
Luxembourg,LUX,1968,126266,0,789.2136840820312
Luxembourg,LUX,1969,135348.4063,0,683.2294311523438
Luxembourg,LUX,1970,139623.8125,0,750.5296020507812
Luxembourg,LUX,1971,133536.4375,0,421.0423278808594
Luxembourg,LUX,1972,136494.4688,0,492.35723876953125
Luxembourg,LUX,1973,143506.4375,0,430.8627624511719
Luxembourg,LUX,1974,144287.5156,0,630.9800415039062
Luxembourg,LUX,1975,118888.6328,0,540.8444824
Luxembourg,LUX,1976,118413.5313,0,338.3034362792969
Luxembourg,LUX,1977,109337.2656,0,763.2873535
Luxembourg,LUX,1978,113128.6328,0,745.2103271484375
Luxembourg,LUX,1979,115689.5859,0,806.3217163085938
Luxembourg,LUX,1980,106190.1484,0,832.0323486328125
Luxembourg,LUX,1981,90445.53906,0,904.9339599609375
Luxembourg,LUX,1982,84691.5625,0,820.4578247070312
Luxembourg,LUX,1983,79090.625,0,802.0622559
Luxembourg,LUX,1984,85100.05469,0,860.2615356445312
Luxembourg,LUX,1985,87289.13281,0,717.6656494140625
Luxembourg,LUX,1986,84780.3125,0,837.7260742
Luxembourg,LUX,1987,79404.89063,0,986.7706909179688
Luxembourg,LUX,1988,80794.08594,0,923.1713867
Luxembourg,LUX,1989,92263.82031,0,709.0866699
Luxembourg,LUX,1990,96663.90625,0,646.7279052734375
Luxembourg,LUX,1991,102588.6328,0,758.3715209960938
Luxembourg,LUX,1992,101682.6172,0,624.8422852
Luxembourg,LUX,1993,101619.3281,0,617.6273193359375
Luxembourg,LUX,1994,96184.10156,0,751.5236816
Luxembourg,LUX,1995,82353.47656,0,790.0147094726562
Luxembourg,LUX,1996,83750.32031,0,547.6643676757812
Luxembourg,LUX,1997,80599.92188,0,734.0843505859375
Luxembourg,LUX,1998,76464.38281,0,1002.905517578125
Luxembourg,LUX,1999,79985.78125,0,845.7554321289062
Luxembourg,LUX,2000,84140.92969,0,1169.0626220703125
Luxembourg,LUX,2001,89431.47656,0,1134.0902099609375
Luxembourg,LUX,2002,97206.60156,0,1011.789551
Luxembourg,LUX,2003,101236.0547,0,937.3460083007812
Luxembourg,LUX,2004,113327.7344,0,1274.3980712890625
Luxembourg,LUX,2005,113441.9922,0,1340.569824
Luxembourg,LUX,2006,109337.1484,0,1542.1885986328125
Luxembourg,LUX,2007,102846.0938,0,1623.254395
Luxembourg,LUX,2008,99782.17969,0,1689.5765380859375
Luxembourg,LUX,2009,93328.64063,0,1569.1829833984375
Luxembourg,LUX,2010,96207.29688,0,1533.794434
Luxembourg,LUX,2011,91609.70313,0,1383.2034912109375
Luxembourg,LUX,2012,87634.03906,0,1670.8887939453125
Luxembourg,LUX,2013,81132.77344,0,1940.5391845703125
Luxembourg,LUX,2014,76362.94531,0,2043.0301513671875
Luxembourg,LUX,2015,72113.42969,0,2157.916748046875
Luxembourg,LUX,2016,69315.08594,0,2237.456543
Luxembourg,LUX,2017,69916.76563,0,2852.780762
Luxembourg,LUX,2018,71353.95313,0,3193.664551
Luxembourg,LUX,2019,70719.78125,0,3659.686279296875
Luxembourg,LUX,2020,57656.50781,0,4430.745117
Luxembourg,LUX,2021,58949.03516,0,4703.994141
Malaysia,MYS,1965,3290.869141,0,182.2014617919922
Malaysia,MYS,1966,3700.301758,0,209.0111541748047
Malaysia,MYS,1967,3877.863281,0,213.3932647705078
Malaysia,MYS,1968,3896.423828,0,230.86264038085938
Malaysia,MYS,1969,4136.371094,0,284.2236328
Malaysia,MYS,1970,3767.885498046875,0,328.9761047363281
Malaysia,MYS,1971,4189.78418,0,279.5958557128906
Malaysia,MYS,1972,4561.861328,0,301.3318786621094
Malaysia,MYS,1973,4722.883301,0,282.6228332519531
Malaysia,MYS,1974,4705.005859,0,250.5859375
Malaysia,MYS,1975,4744.404785,0,244.3453369140625
Malaysia,MYS,1976,5208.780762,0,224.82122802734375
Malaysia,MYS,1977,6018.312012,0,177.7849121
Malaysia,MYS,1978,7818.14209,0,203.68862915039062
Malaysia,MYS,1979,8752.354492,0,242.4294434
Malaysia,MYS,1980,8874.116211,0,301.90191650390625
Malaysia,MYS,1981,8934.054688,0,326.6543273925781
Malaysia,MYS,1982,9378.44043,0,307.0497131347656
Malaysia,MYS,1983,10512.51563,0,349.0265808105469
Malaysia,MYS,1984,10746.6123,0,671.7807617
Malaysia,MYS,1985,10304.5957,0,714.3549805
Malaysia,MYS,1986,10999.56934,0,759.4607543945312
Malaysia,MYS,1987,10885.19336,0,888.7535400390625
Malaysia,MYS,1988,11024.38281,0,995.1784668
Malaysia,MYS,1989,12170.50781,0,893.1494141
Malaysia,MYS,1990,12705.54004,0,660.3988647460938
Malaysia,MYS,1991,15589.11523,0,710.4005737304688
Malaysia,MYS,1992,17254.46289,0,666.9411010742188
Malaysia,MYS,1993,16841.98438,0,736.4815673828125
Malaysia,MYS,1994,17247.74805,0,959.5872802734375
Malaysia,MYS,1995,18526.55078,0,897.4479370117188
Malaysia,MYS,1996,20408.78516,0,729.3419799804688
Malaysia,MYS,1997,23332.41016,0,572.2597045898438
Malaysia,MYS,1998,21807.35156,0,595.9534912109375
Malaysia,MYS,1999,22377.24805,0,985.4328613
Malaysia,MYS,2000,25385.22852,0,970.2241211
Malaysia,MYS,2001,25570.32813,0,828.9320678710938
Malaysia,MYS,2002,26521.41016,0,706.2186279296875
Malaysia,MYS,2003,28262.5918,0,651.4960938
Malaysia,MYS,2004,29920.45508,0,710.5536499023438
Malaysia,MYS,2005,31762.54102,0,743.1471557617188
Malaysia,MYS,2006,31475.66406,0,762.6649780273438
Malaysia,MYS,2007,32988.41797,0,721.1535034179688
Malaysia,MYS,2008,33331.26172,0,898.8670654296875
Malaysia,MYS,2009,31711.57227,0,854.1434326171875
Malaysia,MYS,2010,32291.18164,0,768.8259887695312
Malaysia,MYS,2011,32161.7168,0,946.9785766601562
Malaysia,MYS,2012,34627.72656,0,1038.1949462890625
Malaysia,MYS,2013,35567.94922,0,1223.782470703125
Malaysia,MYS,2014,35313.85156,0,1309.0394287109375
Malaysia,MYS,2015,35320.85547,0,1342.192871
Malaysia,MYS,2016,36220.87891,0,1853.0748291015625
Malaysia,MYS,2017,35659.65625,0,2403.667969
Malaysia,MYS,2018,35802.25,0,2398.929688
Malaysia,MYS,2019,36222.30859,0,2400.861083984375
Malaysia,MYS,2020,32497.87109,0,2521.864746
Malaysia,MYS,2021,32399.79492,,2862.674316
Mexico,MEX,1965,6053.808105,0,593.9596557617188
Mexico,MEX,1966,6165.77002,0,657.2711181640625
Mexico,MEX,1967,6047.598633,0,693.7772216796875
Mexico,MEX,1968,6346.683105,0,771.8507690429688
Mexico,MEX,1969,6783.142578,0,793.6965942382812
Mexico,MEX,1970,6984.60498,0,861.6536865234375
Mexico,MEX,1971,7192.276367,0,811.8348999023438
Mexico,MEX,1972,7746.477539,0,839.7338256835938
Mexico,MEX,1973,8124.449707,0,867.5776367
Mexico,MEX,1974,8745.723633,0,874.9686279296875
Mexico,MEX,1975,9213.868164,0,777.7963867
Mexico,MEX,1976,9490.455078,0,859.9589233398438
Mexico,MEX,1977,9706.897461,0,929.4319458007812
Mexico,MEX,1978,10897.91309,0,769.8336791992188
Mexico,MEX,1979,11734.03125,0,849.0255737304688
Mexico,MEX,1980,12598.98828,0,776.2388916015625
Mexico,MEX,1981,13349.41211,0,1088.216552734375
Mexico,MEX,1982,13690.81543,0,1005.6964721679688
Mexico,MEX,1983,13306.41211,0,895.9845581054688
Mexico,MEX,1984,13543.45703,0,993.0306396484375
Mexico,MEX,1985,13761.94434,0,1167.563720703125
Mexico,MEX,1986,13248.44434,0,935.6680297851562
Mexico,MEX,1987,13476.46289,0,878.3104248046875
Mexico,MEX,1988,13216.56348,0,961.9578247070312
Mexico,MEX,1989,13603.87207,12.814972877502441,1071.246826171875
Mexico,MEX,1990,14026.36719,99.27888488769531,1035.644043
Mexico,MEX,1991,14339.6377,140.75978088378906,977.6610107421875
Mexico,MEX,1992,14203.80859,127.70834350585938,1120.423583984375
Mexico,MEX,1993,14001.33301,157.8754883,1100.1036376953125
Mexico,MEX,1994,14850.06836,133.41510009765625,863.3543090820312
Mexico,MEX,1995,14005.08203,261.3602294921875,1092.146484
Mexico,MEX,1996,14168.23242,239.98550415039062,1185.2965087890625
Mexico,MEX,1997,14290.44629,313.58990478515625,1002.4990844726562
Mexico,MEX,1998,14835.51855,273.689209,940.857666
Mexico,MEX,1999,14566.36133,291.13067626953125,1170.964599609375
Mexico,MEX,2000,15123.70801,235.86703491210938,1182.9381103515625
Mexico,MEX,2001,14839.63965,245.2624969482422,1021.0026245117188
Mexico,MEX,2002,15223.7168,268.4701843261719,892.8256836
Mexico,MEX,2003,15248.34473,283.5162048339844,757.8726196289062
Mexico,MEX,2004,15796.08887,243.25009155273438,898.2408447265625
Mexico,MEX,2005,16521.24414,280.0698547363281,972.8392944335938
Mexico,MEX,2006,16788.03516,275.8419494628906,1009.600098
Mexico,MEX,2007,16703.54492,259.0014953613281,932.2370605
Mexico,MEX,2008,16570.85938,238.5647735595703,1206.3577880859375
Mexico,MEX,2009,16470.43555,250.22772216796875,871.9938965
Mexico,MEX,2010,16601.82031,137.2474822998047,1122.2484130859375
Mexico,MEX,2011,17140.64258,230.84786987304688,1086.600830078125
Mexico,MEX,2012,17116.32813,196.75375366210938,1000.2909545898438
Mexico,MEX,2013,16970.79883,259.70660400390625,918.3445434570312
Mexico,MEX,2014,16430.37109,209.0251465,1200.0797119140625
Mexico,MEX,2015,16285.91797,245.50851440429688,1064.980957
Mexico,MEX,2016,16309.42676,220.10052490234375,1079.708984
Mexico,MEX,2017,16310.42969,222.73480224609375,1125.3267822265625
Mexico,MEX,2018,15905.59961,272.7102355957031,1206.386962890625
Mexico,MEX,2019,15121.42285,221.86325073242188,1163.882568359375
Mexico,MEX,2020,12322.34277,218.48883056640625,1312.670898
Mexico,MEX,2021,12725.13281,229.83119201660156,1522.242676
Morocco,MAR,1965,994.0825805664062,0,252.0581055
Morocco,MAR,1966,1386.764892578125,0,213.53831481933594
Morocco,MAR,1967,1461.5223388671875,0,184.29229736328125
Morocco,MAR,1968,1521.867676,0,204.3796844482422
Morocco,MAR,1969,1592.6373291015625,0,258.3637390136719
Morocco,MAR,1970,1647.437988,0,248.6831512451172
Morocco,MAR,1971,1699.317626953125,0,274.88568115234375
Morocco,MAR,1972,1806.962402,0,282.6487121582031
Morocco,MAR,1973,2066.540527,0,206.74696350097656
Morocco,MAR,1974,2152.233154296875,0,227.0407715
Morocco,MAR,1975,2197.429199,0,168.8172607421875
Morocco,MAR,1976,2345.655273,0,162.15736389160156
Morocco,MAR,1977,2532.438477,0,216.77073669433594
Morocco,MAR,1978,2631.203613,0,219.68238830566406
Morocco,MAR,1979,2865.451904296875,0,239.6869659423828
Morocco,MAR,1980,2816.190673828125,0,224.10389709472656
Morocco,MAR,1981,2730.619873046875,0,147.8515625
Morocco,MAR,1982,2814.430664,0,80.60407257080078
Morocco,MAR,1983,2835.477051,0,66.16915893554688
Morocco,MAR,1984,2823.373291015625,0,49.18764877319336
Morocco,MAR,1985,2838.586181640625,0,63.87348556518555
Morocco,MAR,1986,2856.085449,0,82.73788452148438
Morocco,MAR,1987,2862.831543,0,104.04270935058594
Morocco,MAR,1988,2958.513184,0,115.7876968383789
Morocco,MAR,1989,3178.971191,0,140.4700927734375
Morocco,MAR,1990,3190.501220703125,0,145.42105102539062
Morocco,MAR,1991,3174.079345703125,0,143.51585388183594
Morocco,MAR,1992,3536.514892578125,0,110.86663818359375
Morocco,MAR,1993,3573.130126953125,0,50.08357238769531
Morocco,MAR,1994,3835.718505859375,0,93.43315124511719
Morocco,MAR,1995,3728.390137,0,66.92980957
Morocco,MAR,1996,3700.288086,0,211.32557678222656
Morocco,MAR,1997,3790.164063,0,221.92408752441406
Morocco,MAR,1998,3876.036621,0,186.92587280273438
Morocco,MAR,1999,4078.385009765625,0,85.73090362548828
Morocco,MAR,2000,3999.177734,0,80.30811309814453
Morocco,MAR,2001,4249.338379,0,107.73249053955078
Morocco,MAR,2002,4312.966797,0,102.66300964355469
Morocco,MAR,2003,4218.907227,0,160.14498901367188
Morocco,MAR,2004,4760.598145,0,171.3096923828125
Morocco,MAR,2005,5179.158691,0,110.10619354248047
Morocco,MAR,2006,5227.835449,0,107.68407440185547
Morocco,MAR,2007,5119.553223,0,107.15758514404297
Morocco,MAR,2008,5592.783691,0,108.18133544921875
Morocco,MAR,2009,5235.054199,0,258.8559875488281
Morocco,MAR,2010,5661.074707,0,354.1368408203125
Morocco,MAR,2011,6003.135742,0,227.01654052734375
Morocco,MAR,2012,6054.685547,0,194.5888672
Morocco,MAR,2013,6003.558105,0,323.34112548828125
Morocco,MAR,2014,6046.213867,0,282.1657409667969
Morocco,MAR,2015,6015.245117,0,342.6154785
Morocco,MAR,2016,5988.751953,0,354.94134521484375
Morocco,MAR,2017,6210.517578,0,346.6669616699219
Morocco,MAR,2018,6223.843262,0,476.1651916503906
Morocco,MAR,2019,6678.775879,0,545.1965942382812
Morocco,MAR,2020,6008.5625,0,496.6010437011719
Morocco,MAR,2021,6564.145996,,542.6900024414062
Netherlands,NLD,1965,33797.25781,0,0
Netherlands,NLD,1966,35744.16797,0,0
Netherlands,NLD,1967,37334.23047,0,0
Netherlands,NLD,1968,41262.48438,6.252607822418213,0
Netherlands,NLD,1969,45421.44531,69.53067779541016,0
Netherlands,NLD,1970,50665.78516,80.31151580810547,0
Netherlands,NLD,1971,52831.30469,87.40486907958984,0
Netherlands,NLD,1972,60729.8125,69.59363555908203,0
Netherlands,NLD,1973,63772.30078,234.0795898,0
Netherlands,NLD,1974,59477.44922,685.6098633,0
Netherlands,NLD,1975,59256.15625,691.5817871,187.33363342285156
Netherlands,NLD,1976,64064.80078,796.5468139648438,201.81105041503906
Netherlands,NLD,1977,62479.26172,757.7369995117188,199.21234130859375
Netherlands,NLD,1978,63200.1875,823.8178100585938,276.44061279296875
Netherlands,NLD,1979,65069.87109,703.7012329101562,250.95452880859375
Netherlands,NLD,1980,60572.79688,842.3251953,231.03778076171875
Netherlands,NLD,1981,57175.94531,729.7389526367188,243.5039825439453
Netherlands,NLD,1982,52640.85938,773.5315551757812,59.176055908203125
Netherlands,NLD,1983,52706.23828,708.9151611328125,51.33165740966797
Netherlands,NLD,1984,54495.87109,729.3513793945312,3.7587852478027344
Netherlands,NLD,1985,55833.74609,762.2647094726562,97.60427856445312
Netherlands,NLD,1986,58229.29297,819.6196289,121.75424194335938
Netherlands,NLD,1987,59191.87109,687.2189331054688,153.22755432128906
Netherlands,NLD,1988,58969.94141,705.8241577148438,184.02012634277344
Netherlands,NLD,1989,58781.59375,766.9805908203125,205.15658569335938
Netherlands,NLD,1990,60021.08594,663.994873,170.7742919921875
Netherlands,NLD,1991,60782.23047,627.0419311523438,196.61395263671875
Netherlands,NLD,1992,61001.625,710.9757690429688,210.53858947753906
Netherlands,NLD,1993,61057.04297,733.7244873046875,232.1439971923828
Netherlands,NLD,1994,59961.49219,732.4050903320312,260.0650634765625
Netherlands,NLD,1995,62006.90625,737.0858154296875,287.4992980957031
Netherlands,NLD,1996,64226.35156,758.4572754,368.5361328
Netherlands,NLD,1997,62959.73828,436.44366455078125,405.78277587890625
Netherlands,NLD,1998,62736.20313,686.4342041015625,464.3463439941406
Netherlands,NLD,1999,61571.41797,685.9646606445312,498.7802429199219
Netherlands,NLD,2000,61934.26953,698.2719727,585.3083496
Netherlands,NLD,2001,63929.14453,699.1481323242188,645.1472778320312
Netherlands,NLD,2002,63480.27344,680.3972168,770.3063965
Netherlands,NLD,2003,63554.41016,690.1973266601562,756.2913818359375
Netherlands,NLD,2004,65193,648.8983154296875,1004.7892456054688
Netherlands,NLD,2005,65872.49219,671.0934448242188,1412.154297
Netherlands,NLD,2006,64164.98047,576.2188720703125,1534.3341064453125
Netherlands,NLD,2007,64783.1875,690.4500122070312,1621.9859619140625
Netherlands,NLD,2008,63451.15234,678.5020751953125,1924.2943115234375
Netherlands,NLD,2009,62002.875,684.7553711,2226.743408203125
Netherlands,NLD,2010,65653.375,633.6786499023438,2200.817383
Netherlands,NLD,2011,62271.85156,654.8756103515625,2493.347900390625
Netherlands,NLD,2012,59960.26563,613.4040527,2500.008301
Netherlands,NLD,2013,58142.30078,448.8649902,2406.853027
Netherlands,NLD,2014,54486.83203,629.6231079101562,2283.623291015625
Netherlands,NLD,2015,54825.91016,622.1529541015625,2615.157958984375
Netherlands,NLD,2016,55629.92188,599.0981445,2758.498535
Netherlands,NLD,2017,54270.39844,510.4839782714844,3182.160400390625
Netherlands,NLD,2018,53832.64844,523.0733032226562,3464.143555
Netherlands,NLD,2019,52855.74219,578.4354858398438,4209.727051
Netherlands,NLD,2020,48364.61328,601.1644287109375,5903.345703
Netherlands,NLD,2021,48687.66797,559.4383544921875,6954.240234
New Zealand,NZL,1965,19708.58203,0,12735.00684
New Zealand,NZL,1966,20524.83398,0,13425.79492
New Zealand,NZL,1967,20329.19922,0,13467.27832
New Zealand,NZL,1968,20091.63867,0,14063.04883
New Zealand,NZL,1969,20510.47656,0,13759.48438
New Zealand,NZL,1970,22967.07422,0,14575.14355
New Zealand,NZL,1971,22528.26953,0,16067.47363
New Zealand,NZL,1972,23734.45703,0,16624.31445
New Zealand,NZL,1973,25024.47656,0,16112.77441
New Zealand,NZL,1974,24387.86523,0,16778.50195
New Zealand,NZL,1975,23267.25,0,18002.0332
New Zealand,NZL,1976,25559.39648,0,16698.39844
New Zealand,NZL,1977,27004.3125,0,15817.06543
New Zealand,NZL,1978,25488.11523,0,16692.70703
New Zealand,NZL,1979,23525.92969,0,19173.04102
New Zealand,NZL,1980,22728.41602,0,20054.64453
New Zealand,NZL,1981,22428.94141,0,20208.17773
New Zealand,NZL,1982,24863.52148,0,18809.8125
New Zealand,NZL,1983,25016.26367,0,19997.93945
New Zealand,NZL,1984,26488.63867,0,20535.42188
New Zealand,NZL,1985,27519.31055,0,19661.41406
New Zealand,NZL,1986,28808.41016,0,21740.08008
New Zealand,NZL,1987,29245.80469,0,21450.40039
New Zealand,NZL,1988,30509.74414,0,22234.08008
New Zealand,NZL,1989,24792.39648,0,22106.64648
New Zealand,NZL,1990,32096.39063,0,22728.16992
New Zealand,NZL,1991,32813.73438,0,22302.57813
New Zealand,NZL,1992,33935.99609,0,20374.29492
New Zealand,NZL,1993,32800.16016,0,22136.51563
New Zealand,NZL,1994,33579.125,0,23579.08008
New Zealand,NZL,1995,33794.23047,0,24576.38867
New Zealand,NZL,1996,35416.65234,0,23163.75391
New Zealand,NZL,1997,37469.17578,0,20718.66211
New Zealand,NZL,1998,35329.07422,0,22358.26367
New Zealand,NZL,1999,37006.93359,0,20495.96094
New Zealand,NZL,2000,37858.80859,0,21643.49414
New Zealand,NZL,2001,39085.17578,0,19017.42578
New Zealand,NZL,2002,38541.89063,0,20869.17773
New Zealand,NZL,2003,37183.35547,0,19461.58789
New Zealand,NZL,2004,35976.83984,0,21858.59766
New Zealand,NZL,2005,36120.75391,0,19179.875
New Zealand,NZL,2006,35923.35938,0,19183.22266
New Zealand,NZL,2007,35073.24219,0,19226.95117
New Zealand,NZL,2008,35358.48438,0,18543.36719
New Zealand,NZL,2009,33009.36328,0,20149.11914
New Zealand,NZL,2010,32877.71484,0,20866.46094
New Zealand,NZL,2011,32334.00195,0,21149.37305
New Zealand,NZL,2012,33579.04688,0,19658.64258
New Zealand,NZL,2013,33481.32031,0,19601.06641
New Zealand,NZL,2014,34286.89453,0,20608.59961
New Zealand,NZL,2015,33808.41797,0,20839.4707
New Zealand,NZL,2016,33349.22266,0,21318.15625
New Zealand,NZL,2017,34706.54297,0,20459.13477
New Zealand,NZL,2018,33571.36328,0,20722.46875
New Zealand,NZL,2019,34873.08203,0,20278.77344
New Zealand,NZL,2020,30212.1582,0,19379.49609
New Zealand,NZL,2021,28732.68945,,19339.50977
North America,,1965,50804.90234,37.35789489746094,3334.575927734375
North America,,1966,52846.61719,55.42184066772461,3436.019775390625
North America,,1967,53710.68359,75.11582946777344,3678.408203
North America,,1968,56207.42578,126.7232894897461,3684.448974609375
North America,,1969,58111.75391,134.31655883789062,4034.831543
North America,,1970,59582.76563,208.90521240234375,4033.969238
North America,,1971,59803.75781,381.1617431640625,4199.070801
North America,,1972,61962.96094,543.0453491210938,4390.804688
North America,,1973,63749.53906,860.4801635742188,4457.732422
North America,,1974,61088.05859,1107.694336,4789.26416
North America,,1975,58302.63672,1574.532470703125,4624.203125
North America,,1976,60721.99219,1748.003662109375,4561.690918
North America,,1977,61733.03516,2290.711426,4060.417236328125
North America,,1978,61704.09375,2506.330566,4608.975098
North America,,1979,61955.09375,2332.04541,4643.745117
North America,,1980,59302.04297,2287.831055,4596.631836
North America,,1981,56914.73828,2443.704833984375,4610.818359
North America,,1982,53452.62109,2476.966309,4843.414551
North America,,1983,52061.79297,2602.593017578125,5029.114258
North America,,1984,54044.59766,2850.982177734375,5100.53125
North America,,1985,53176.00391,3290.84375,4901.189453
North America,,1986,52521.75,3546.677490234375,4942.568848
North America,,1987,53734.80078,3841.768798828125,4647.638672
North America,,1988,55353.88281,4344.798828,4355.264648
North America,,1989,55878.06641,4284.649414,4591.102539
North America,,1990,54568.86328,4530.675293,4758.116699
